"","type","variable","obs","pred"
"5468...15189","calibration","sand",16.8399963,12.4856629349891
"7969...15190","calibration","sand",74.87,74.3024528020957
"6449...15191","calibration","sand",0.0100000000000051,12.354598986823
"8113...15192","calibration","sand",10.07,10.4542148962404
"6742...15193","calibration","sand",49.3390007,44.5225489706676
"1195...15194","calibration","sand",19,15.6376613232365
"4752...15195","calibration","sand",7.2099991,10.5361844493959
"5425...15196","calibration","sand",36.2599983,51.8876833841183
"7593...15197","calibration","sand",24.4199982,24.039882939859
"6031...15198","calibration","sand",12.6299973,28.9147495593537
"4166...15199","calibration","sand",4.2099991,12.3164811284409
"5552...15200","calibration","sand",28.4899979,20.8097125677685
"7957...15201","calibration","sand",40.17,44.4873769234518
"5709...15202","calibration","sand",93.55999994,85.0467703668687
"4784...15203","calibration","sand",7.13999939999999,25.3877621559135
"5427...15204","calibration","sand",35.4000015,42.1682219102339
"4746...15205","calibration","sand",5.13999939999999,12.4038105035514
"3443...15206","calibration","sand",22.5599976,16.7620549352238
"4360...15207","calibration","sand",27.7699966,23.5675610393756
"6693...15208","calibration","sand",5.44300079999999,9.80870808448568
"5522...15209","calibration","sand",12.6999969,19.711159737718
"5954...15210","calibration","sand",37.2099991,37.9520575173479
"4993...15211","calibration","sand",1.0699997,0.574295889394222
"2142...15212","calibration","sand",19,25.5045107515915
"6082...15213","calibration","sand",26.6299973,27.4458951215879
"1209...15214","calibration","sand",35,32.1140351413844
"3574...15215","calibration","sand",16.4199982,30.4753502158584
"3998...15216","calibration","sand",35.2600021,28.3131379890448
"5420...15217","calibration","sand",27.1900024,34.1029578332308
"941...15218","calibration","sand",22,25.455687581063
"4612...15219","calibration","sand",26.6999969,22.7604604935389
"6738...15220","calibration","sand",32.4140015,41.0601993165771
"3953...15221","calibration","sand",74.0499992,65.5363114036158
"5633...15222","calibration","sand",18.6999969,10.6189392846418
"5960...15223","calibration","sand",44.6300011,32.4571886616064
"3777...15224","calibration","sand",5.13999939999999,4.51778107774695
"3923...15225","calibration","sand",8.3499985,6.17620777496319
"2099...15226","calibration","sand",80,73.6745167433842
"6442...15227","calibration","sand",25.6100006,31.2384823657615
"7993...15228","calibration","sand",0.00999900009999,14.9941917142015
"8547...15229","calibration","sand",5.3499985,2.69837220686065
"8541...15230","calibration","sand",4.2799988,4.95498558924808
"6063...15231","calibration","sand",7.2799988,11.2808913064828
"4130...15232","calibration","sand",23.3499985,3.77318600766095
"3656...15233","calibration","sand",54.2799988,46.1173535483072
"3884...15234","calibration","sand",22.5599976,14.787614729106
"1137...15235","calibration","sand",20,17.1450477047527
"4613...15236","calibration","sand",30.5599976,33.0748832973426
"7258...15237","calibration","sand",86.5310001,56.7772716239187
"4783...15238","calibration","sand",5.13999939999999,13.9229544566142
"7793...15239","calibration","sand",25.9800034,46.2909375296062
"3633...15240","calibration","sand",24.5599976,27.6400363127413
"3814...15241","calibration","sand",52.4500008,34.8023230476359
"3586...15242","calibration","sand",12.6299973,13.328227358773
"5523...15243","calibration","sand",50.6599998,45.0093841671145
"3615...15244","calibration","sand",43.5600014,35.0699420654212
"3771...15245","calibration","sand",5.2099991,0.042212552216327
"3772...15246","calibration","sand",4.13999939999999,-1.90230067882975
"1383...15247","calibration","sand",11,25.9710525487571
"4794...15248","calibration","sand",5.13999939999999,1.24286609259813
"5942...15249","calibration","sand",9.13999939999999,30.9437484617271
"6065...15250","calibration","sand",6.2799988,10.6764025730791
"7794...15251","calibration","sand",26.9800034,39.2721419236473
"6199...15252","calibration","sand",15.5599976,14.7863080589464
"6737...15253","calibration","sand",32.1650009,27.9821498743834
"6144...15254","calibration","sand",83.8400002,67.2322358280425
"3734...15255","calibration","sand",13.4199982,-3.93581535328464
"6189...15256","calibration","sand",18.6999969,28.3207161476378
"4987...15257","calibration","sand",4.13999939999999,-2.70837362861875
"2288...15258","calibration","sand",24,27.5175586502777
"7952...15259","calibration","sand",49.87,52.9569738103215
"8142...15260","calibration","sand",41.54,30.37833080992
"4008...15261","calibration","sand",84.21,47.5694292289447
"4288...15262","calibration","sand",71.7000008,70.0155261823466
"5392...15263","calibration","sand",55.6800003,65.7095927356076
"6406...15264","calibration","sand",14.5599976,16.1639057601583
"7868...15265","calibration","sand",21.84,24.5413454257918
"4329...15266","calibration","sand",23.4199982,31.0673378890962
"6075...15267","calibration","sand",23.4899979,20.4046941995495
"8520...15268","calibration","sand",92.13999987,63.7469880796248
"4123...15269","calibration","sand",31.4199982,19.6185379293947
"5502...15270","calibration","sand",24.9100037,32.8003701107187
"6807...15271","calibration","sand",3.6470032,13.1942505384842
"7941...15272","calibration","sand",89.3500004,74.1019747468847
"5471...15273","calibration","sand",6.3499985,10.6536788648655
"7904...15274","calibration","sand",3.21,5.93543596381802
"3672...15275","calibration","sand",42.7000008,33.7366120240558
"3435...15276","calibration","sand",33.6999969,96.0279815102879
"4751...15277","calibration","sand",5.13999939999999,3.14281929567124
"7784...15278","calibration","sand",29.1200027,24.4946903832117
"4971...15279","calibration","sand",10.4199982,1.14614963827983
"4753...15280","calibration","sand",44.2799988,25.9490663025051
"4734...15281","calibration","sand",22.5599976,17.8648134481824
"7817...15282","calibration","sand",97.9930104840732,85.8434100140686
"7520...15283","calibration","sand",31.8399963,42.9691324871471
"3540...15284","calibration","sand",20.6299973,37.4636664955379
"7806...15285","calibration","sand",10.42,18.6201436787219
"1881...15286","calibration","sand",92,75.3526019274507
"6358...15287","calibration","sand",25.8399963,21.4329636309885
"6071...15288","calibration","sand",4.2099991,1.61118152607185
"4564...15289","calibration","sand",34.6999969,33.7915645647358
"6808...15290","calibration","sand",2.20500180000001,10.4673586096961
"7777...15291","calibration","sand",65.4900017,36.1855022941787
"7783...15292","calibration","sand",68.7000008,50.046309440861
"4826...15293","calibration","sand",11.2799988,19.2185742211733
"6415...15294","calibration","sand",77.9799995,49.0351210040632
"3828...15295","calibration","sand",31.3300018,38.3400253566562
"3779...15296","calibration","sand",4.0699997,7.30591041322334
"7681...15297","calibration","sand",80.6100006,64.0888826922596
"3732...15298","calibration","sand",3.13999939999999,-5.49170289955838
"1963...15299","calibration","sand",58.5858585858586,60.3464868383959
"5470...15300","calibration","sand",3.13999939999999,9.69446025543313
"4621...15301","calibration","sand",49.4900017,47.8491921872552
"6457...15302","calibration","sand",1.0699997,7.48964746490309
"4030...15303","calibration","sand",21.6999969,24.6574354888296
"1329...15304","calibration","sand",11,11.3231199583509
"7696...15305","calibration","sand",60.2400017,51.2900911539603
"5943...15306","calibration","sand",22.1399994,30.021039946511
"7929...15307","calibration","sand",76.42,48.9022754803692
"4196...15308","calibration","sand",9.1809998,30.4194860779372
"7583...15309","calibration","sand",20.5599976,11.2243716901767
"4974...15310","calibration","sand",11.4199982,3.29804627939369
"8174...15311","calibration","sand",28.77,19.6364221872839
"4970...15312","calibration","sand",8.3499985,-1.74495786189598
"5563...15313","calibration","sand",51.0499992,49.4376577016687
"937...15314","calibration","sand",15,28.1959398225018
"5669...15315","calibration","sand",6.2799988,0.612192409437753
"7939...15316","calibration","sand",36.5600014,28.1773619994135
"7894...15317","calibration","sand",81.33,74.9175340997318
"4023...15318","calibration","sand",15.9100037,23.3838633522445
"3739...15319","calibration","sand",63.4199982,21.540554323058
"8514...15320","calibration","sand",28.8399963,38.2445531155657
"5480...15321","calibration","sand",44.0999985,55.2675703461553
"6427...15322","calibration","sand",5.3499985,18.6078022515191
"7907...15323","calibration","sand",2.14,4.40609710271951
"4802...15324","calibration","sand",6.2099991,1.00997415243101
"8005...15325","calibration","sand",94.3499999,82.2376090488144
"6414...15326","calibration","sand",91.35000038,61.5319177624014
"6024...15327","calibration","sand",33.6100006,41.23862351771
"6694...15328","calibration","sand",3.2030029,2.65184339493675
"3773...15329","calibration","sand",5.2099991,-2.84299397872402
"6695...15330","calibration","sand",3.92400360000001,9.48359848181953
"6923...15331","calibration","sand",97.6170001,88.0488983473458
"6066...15332","calibration","sand",5.2799988,9.06709527486245
"4203...15333","calibration","sand",5.7939987,6.48346133719647
"3659...15334","calibration","sand",51.5600014,36.8033908991524
"4151...15335","calibration","sand",41.9099998,35.8554568065498
"4646...15336","calibration","sand",40.8400002,38.7537259534623
"5932...15337","calibration","sand",16.6999969,20.6184928817992
"7927...15338","calibration","sand",58.59,73.1907993779593
"5520...15339","calibration","sand",2.13999939999999,8.15117007712183
"8240...15340","calibration","sand",91.48999977,79.4903518878544
"1675...15341","calibration","sand",19,27.4356185095034
"6247...15342","calibration","sand",58.8400002,61.9293975591121
"5968...15343","calibration","sand",20.7699966,11.9374333767029
"6797...15344","calibration","sand",13.6419983,24.0407530407568
"5397...15345","calibration","sand",33.8199997,42.781721326668
"4174...15346","calibration","sand",17.5599976,18.3342895742492
"1951...15347","calibration","sand",65,73.7458272020926
"5408...15348","calibration","sand",90.56000042,89.1853799927707
"3683...15349","calibration","sand",20.4199982,11.797096529215
"6746...15350","calibration","sand",46.6650009,46.0258603323447
"923...15351","calibration","sand",30,35.7909646796834
"5599...15352","calibration","sand",46.8899994,34.9765047654499
"6635...15353","calibration","sand",26.1200027,27.3699796789162
"4438...15354","calibration","sand",17.9800034,21.0123609715589
"4114...15355","calibration","sand",72.7700005,49.0726843077894
"3921...15356","calibration","sand",97.42000008,100.250791274792
"3657...15357","calibration","sand",60.4199982,48.7193653108859
"7679...15358","calibration","sand",44.47,46.4889558667858
"4607...15359","calibration","sand",41.7700005,40.2490995250102
"8501...15360","calibration","sand",17.4199982,33.4374971751095
"3671...15361","calibration","sand",33.6999969,29.9355053363052
"6070...15362","calibration","sand",5.2799988,2.54949123706798
"6447...15363","calibration","sand",0.0100000000000051,12.6264261612537
"7871...15364","calibration","sand",8.42,14.378385475171
"6115...15365","calibration","sand",97.27999997,79.3463157694859
"4609...15366","calibration","sand",22.4899979,19.187702545746
"6463...15367","calibration","sand",2.13999939999999,11.4391869478802
"4973...15368","calibration","sand",9.48999790000001,4.3128076438302
"5401...15369","calibration","sand",50.8199997,52.7369209436488
"4994...15370","calibration","sand",2.0699997,7.13699917111627
"4958...15371","calibration","sand",20.9100037,24.9951196687828
"3422...15372","calibration","sand",44.7700005,54.0529517749726
"6707...15373","calibration","sand",6.29900360000001,10.2620605852606
"5871...15374","calibration","sand",10.6299973,17.6457804758691
"3829...15375","calibration","sand",40.5400009,49.3669923952708
"3614...15376","calibration","sand",38.5600014,30.0379950549225
"8377...15377","calibration","sand",13.84,11.9722299409749
"2091...15378","calibration","sand",90,93.669003333712
"8179...15379","calibration","sand",42.05,36.9333131576601
"6391...15380","calibration","sand",74.5599995,46.7439704151851
