"","type","variable","obs","pred"
"3385","calibration","carbon",1.27211244791667,1.46575556774812
"4983...535","calibration","carbon",1.39999998,1.41230327295837
"1870...536","calibration","carbon",3.46,3.19967328025767
"497","calibration","carbon",1.32,1.42125077693998
"1212...538","calibration","carbon",2.06,2.34276667436822
"464","calibration","carbon",1.5,1.42362339972423
"1378...540","calibration","carbon",3.165,3.28427917029184
"7572...541","calibration","carbon",1.70000005,2.06995468099171
"470","calibration","carbon",1.59,1.51525567595346
"2656","calibration","carbon",2.15694722222222,2.19217754969025
"1690...544","calibration","carbon",3.2,2.93272103121432
"1720...545","calibration","carbon",0.88,0.87732142114149
"4764...546","calibration","carbon",1.60000002,1.59952837686895
"1768...547","calibration","carbon",3.054,2.88588131088086
"7821...548","calibration","carbon",1,0.984027378021583
"2906","calibration","carbon",2.10892999619338,2.31888811967815
"407","calibration","carbon",2.62,2.71130051482927
"408","calibration","carbon",2.48,2.53855615326842
"3556...552","calibration","carbon",2,1.60130581508001
"7360...553","calibration","carbon",2.4,2.40503964463431
"193","calibration","carbon",1.18,1.12764098481759
"4968...555","calibration","carbon",1.89999998,1.64235878539076
"344","calibration","carbon",2.48,2.56763351485435
"7351...557","calibration","carbon",1.39999998,1.373300788908
"381","calibration","carbon",2.55,2.60235794862669
"512","calibration","carbon",1.6,1.57129602093256
"518","calibration","carbon",1.39,1.37024919585425
"1712...561","calibration","carbon",2.93,2.58883570726908
"257...562","calibration","carbon",1.96,1.83551944600276
"2971","calibration","carbon",3.67907763939006,3.31392859401917
"528","calibration","carbon",1.19,1.24330397500368
"2066...565","calibration","carbon",1.35,1.30184692218252
"3350","calibration","carbon",1.12200544974543,1.15013271354668
"4233...567","calibration","carbon",0.800000012,1.12086267567427
"405","calibration","carbon",2.61,2.49847474430925
"486","calibration","carbon",1.54,1.55711161286185
"4005...570","calibration","carbon",0.800000012,0.711314094400962
"7683...571","calibration","carbon",2.5,2.50998912075497
"6501...572","calibration","carbon",4.5,4.77653680883761
"4509...573","calibration","carbon",0.100000001,0.249966411512072
"400","calibration","carbon",2.58,2.68112940393716
"354","calibration","carbon",2.44,2.61007315778097
"1924...576","calibration","carbon",2.35,2.55251111312546
"2176...577","calibration","carbon",0.77,0.826148819145966
"530","calibration","carbon",1.24,1.20247694781814
"527","calibration","carbon",1.1,1.21862135783154
"541","calibration","carbon",1.6,1.58795523662564
"4209...581","calibration","carbon",2.9000001,3.29992490575604
"6375...582","calibration","carbon",1.39999998,1.04507641335298
"392","calibration","carbon",2.59,2.76895102816596
"928...584","calibration","carbon",2.28,2.7850273615772
"1504...585","calibration","carbon",1.542,1.57367321596537
"3451...586","calibration","carbon",2.5999999,2.71587788026392
"3041","calibration","carbon",2.51846328293737,1.76946919911393
"7795...588","calibration","carbon",3.9000001,4.30479418663628
"340","calibration","carbon",2.66,2.61972281369347
"6478...590","calibration","carbon",6.3,6.27869106602398
"4026...591","calibration","carbon",1.5,1.24049841114845
"1534...592","calibration","carbon",2.832,3.17148750092598
"2134...593","calibration","carbon",2.2,2.67225141083566
"6385...594","calibration","carbon",1.29999995,1.16737315497925
"1994...595","calibration","carbon",2.71,2.62313588867749
"1714...596","calibration","carbon",2.21,2.12371453456591
"1040...597","calibration","carbon",1.86,1.8580937802539
"1126...598","calibration","carbon",0.83,0.835456926635996
"3234","calibration","carbon",3.5331544840018,6.4421884283668
"533","calibration","carbon",0.94,0.970516058014225
"6477...601","calibration","carbon",1.79999995,1.26273713062338
"5813...602","calibration","carbon",2.9000001,2.81929788345282
"3769...603","calibration","carbon",1.20000005,1.24985123615107
"2888","calibration","carbon",1.33029295987888,1.22446514275549
"1576...605","calibration","carbon",3.107,3.01661953301757
"542","calibration","carbon",1.41,1.43987248141686
"2182...607","calibration","carbon",3,3.35457477719634
"374","calibration","carbon",2.45,2.41461708900882
"1078...609","calibration","carbon",1,0.958471943538295
"4128...610","calibration","carbon",1.60000002,1.29417525996313
"498","calibration","carbon",1.13,1.03654802484406
"3034","calibration","carbon",1.63291893820166,1.87665973913876
"8241...613","calibration","carbon",6.19999981,5.8678507984063
"6834...614","calibration","carbon",0.899999976,0.91611613506441
"2901","calibration","carbon",1.23334835025381,1.27254321140116
"401","calibration","carbon",2.39,2.45187913750728
"2752","calibration","carbon",4.18950290360047,4.23615710754619
"4821...618","calibration","carbon",3.0999999,3.30367712561605
"520","calibration","carbon",1.4,1.33510701447608
"500","calibration","carbon",1.1,0.996316985733509
"2980","calibration","carbon",1.06524262589928,1.04197251971327
"6677...622","calibration","carbon",2.29999995,2.05832082047513
"543","calibration","carbon",1.3,1.24388030393694
"3821...624","calibration","carbon",0.899999976,0.75619410755767
"1198...625","calibration","carbon",2.67,2.80742064645179
"898...626","calibration","carbon",1.08,1.12119712134145
"495","calibration","carbon",1.81,1.73207077131586
"8172...628","calibration","carbon",2.4,2.34446582760179
"1852...629","calibration","carbon",2.508,2.86346401546781
"6089...630","calibration","carbon",1,0.694885540585485
"2972","calibration","carbon",2.7503789783248,2.96641513270247
"2657","calibration","carbon",1.38089856873405,1.45234169794305
"390","calibration","carbon",2.56,2.60652922395924
"720...634","calibration","carbon",0.81,0.978681025288077
"384","calibration","carbon",2.43,2.42849651054189
"1530...636","calibration","carbon",2.363,2.51901769735347
"2705","calibration","carbon",1.24057467932005,1.22865224179506
"8529...638","calibration","carbon",1.39999998,1.28965725955195
"2824","calibration","carbon",1.28646954166215,1.21061297049072
"231...640","calibration","carbon",1.1,0.841503336392258
"7563...641","calibration","carbon",1.39999998,1.12352672713457
"5635...642","calibration","carbon",1.89999998,1.77198216371911
"3094","calibration","carbon",2.96172205882353,2.97471461473182
"3415...644","calibration","carbon",2,1.97129155117027
"3728...645","calibration","carbon",1,0.867271708777502
"443...646","calibration","carbon",0.92,0.887516205508755
"8000...647","calibration","carbon",0.67,0.692093404169343
"6839...648","calibration","carbon",5.9000001,3.55767768393668
"2974","calibration","carbon",1.07957708507838,0.97732271892291
"1916...650","calibration","carbon",1.42,1.39881560216817
"3418...651","calibration","carbon",1.5,1.67841405766555
"8499...652","calibration","carbon",1.29999995,1.38431144563117
"6667...653","calibration","carbon",1.39999998,1.35629695713096
"353","calibration","carbon",2.64,2.76032276241564
"3188","calibration","carbon",0.762059040409425,0.653059547044236
"1188...656","calibration","carbon",1.72,1.799790038825
"6260...657","calibration","carbon",0.300000012,0.489222871569086
"930...658","calibration","carbon",1.86,2.24039705976616
"415","calibration","carbon",1.55,1.59989077787224
"3257","calibration","carbon",3.9825315958816,3.72885663054129
"307","calibration","carbon",2.7,2.58410262499468
"1516...662","calibration","carbon",1.322,1.40605284956537
"341","calibration","carbon",2.59,2.74546356968779
"6557...664","calibration","carbon",1,1.17723007500564
"3213","calibration","carbon",3.09970596248058,3.3130805988994
"7593...666","calibration","carbon",2.5,2.48482764435571
"7578...667","calibration","carbon",2,1.93500387089638
"1512...668","calibration","carbon",1.57,1.58992720327579
"371","calibration","carbon",2.69,2.93221948373823
"2012...670","calibration","carbon",1.31,1.4695399758974
"1908...671","calibration","carbon",1.05,1.13415432606126
"550","calibration","carbon",0.96,0.900002674224316
"2762","calibration","carbon",0.665415651626203,0.878335372710751
"1210...674","calibration","carbon",2.72,2.83401085512033
"3950...675","calibration","carbon",2.5,2.55448463607996
"3989...676","calibration","carbon",1.89999998,1.96580543521208
"519","calibration","carbon",1.43,1.39260882447163
"1154...678","calibration","carbon",2.2,2.23791673653828
"7666...679","calibration","carbon",2.29999995,2.56122858578989
"1448...680","calibration","carbon",2.358,2.49938510910671
"3180","calibration","carbon",1.64782543283582,1.93272655513374
"480","calibration","carbon",1.4,1.29528610613578
"2907","calibration","carbon",1.70265182926829,2.04789837446763
"6678...684","calibration","carbon",1.20000005,1.14228972936924
"1598...685","calibration","carbon",5.175,5.35952104355733
"1156...686","calibration","carbon",1.03,1.06613927665654
"1546...687","calibration","carbon",4.281,4.37222837125683
"850...688","calibration","carbon",1.17,1.23173023676221
"972...689","calibration","carbon",1.68,1.99567268009248
"3361","calibration","carbon",1.18526933731089,1.17199480190304
"312","calibration","carbon",2.88,2.5675114770133
"6515...692","calibration","carbon",0.4,0.362678976082261
"351","calibration","carbon",2.33,2.44935941621022
"1292...694","calibration","carbon",2.224,2.41129552662009
"7362...695","calibration","carbon",1.29999995,1.22686171152059
"539","calibration","carbon",1.55,1.57774433044541
"229...697","calibration","carbon",0.81,0.851063337500208
"1902...698","calibration","carbon",2.14,2.16884613759731
"5469...699","calibration","carbon",2.5,3.04643470550846
"346","calibration","carbon",2.51,2.68955031768664
"6846...701","calibration","carbon",5.69999981,1.54360828020534
"4988...702","calibration","carbon",2.5999999,2.50182116275036
"2698","calibration","carbon",1.72125087935822,1.74715783823734
"342","calibration","carbon",2.57,2.6834074354688
"5453...705","calibration","carbon",3.70000005,3.74976739790559
"2697","calibration","carbon",5.47094044599913,4.98732265494665
"3149","calibration","carbon",2.65812184191086,1.53704829907944
"7798...708","calibration","carbon",1.5,1.49545371723135
"571","calibration","carbon",1.6,1.43650067546042
"2975","calibration","carbon",0.812604892432019,0.887816108035808
"365","calibration","carbon",2.72,2.85163089932466
"2655","calibration","carbon",3.08571599079351,3.44386976106293
"3872...713","calibration","carbon",1.20000005,1.57261311055665
"3035","calibration","carbon",1.39616054997356,1.48034810717321
"7336...715","calibration","carbon",3.7,3.28919193638902
"2918","calibration","carbon",2.05984012181195,1.97614900708256
"6840...717","calibration","carbon",4.0999999,2.43133581235786
"1914...718","calibration","carbon",2.04,1.97660651815727
"554","calibration","carbon",1.16,1.19303767139755
"8505...720","calibration","carbon",1.70000005,1.50976518939324
"473","calibration","carbon",1.17,1.08393526314407
"417","calibration","carbon",1.3,1.28320184076321
"1928...723","calibration","carbon",1.28,1.43147021394187
"6482...724","calibration","carbon",1.7,1.75628844930482
"413","calibration","carbon",1.1,0.937594546456984
"7293...726","calibration","carbon",4.3,3.98195542079807
"321","calibration","carbon",2.39,2.51663230778071
"318","calibration","carbon",3.12,3.01829725994253
"4761...729","calibration","carbon",1.5,1.41779166574037
"552","calibration","carbon",0.94,0.94920418640468
"3801...731","calibration","carbon",0.899999976,0.847562177081076
"932...732","calibration","carbon",1.82,2.22752335746347
"900...733","calibration","carbon",0.87,0.852373082309743
"946...734","calibration","carbon",1.59,1.43358972278145
"3407...735","calibration","carbon",2.29999995,2.04240961141451
"5950...736","calibration","carbon",4.69999981,3.75286515507975
"481","calibration","carbon",1.41,1.3376254200376
"315","calibration","carbon",2.54,2.49507409810097
"1814...739","calibration","carbon",1.407,1.39694373632157
"1532...740","calibration","carbon",2.217,2.51141598792874
"189","calibration","carbon",0.67,0.632377370345867
"1586...742","calibration","carbon",3.501,3.59282374060827
"2967","calibration","carbon",2.7220024649994,2.86999616995343
"1200...744","calibration","carbon",1.93,2.26532003461454
"4141...745","calibration","carbon",1.10000002,0.879030831649385
"1742...746","calibration","carbon",1.66,1.5671287889568
"361","calibration","carbon",2.29,2.39981812637335
"1696...748","calibration","carbon",1.19,1.05543135783406
"6376...749","calibration","carbon",0.699999988,0.725727625390528
"398","calibration","carbon",2.59,2.74256202403643
"1444...751","calibration","carbon",2.58,2.53081583219563
"466","calibration","carbon",1.62,1.57705930646029
"447...753","calibration","carbon",0.34,0.990926214371054
"358","calibration","carbon",2.66,2.77410142025171
