,upper,lower,pred,obs,type,variable
21573,2.487543855,0.090555157,1.2890495,1.2,Validation,carbon
21574,5.995126426,0.218863309,3.1069949,3.76,Validation,carbon
21575,1.44558631,0.194990291,0.8202883,0.9,Validation,carbon
21576,5.560620699,0.213716592,2.8871686,3.2,Validation,carbon
21577,6.380110796,0.263688509,3.3218997,3.5,Validation,carbon
21578,5.555746749,0.2677968,2.9117718,3.11,Validation,carbon
21579,14.02218448,0.224937551,6.8986235,6.8,Validation,carbon
21580,1.395244422,0.190886078,0.79306525,0.8,Validation,carbon
21581,4.199808385,0.310785029,2.2552967,2.6300282,Validation,carbon
21582,2.456851557,0.176297828,1.3165747,1.465,Validation,carbon
21583,13.84052494,0.114568975,6.862978,7.65,Validation,carbon
21584,4.153985185,0.216698008,2.1853416,2.3,Validation,carbon
21585,2.18734667,0.211795595,1.1995711,1.2,Validation,carbon
21586,2.010335186,0.149305364,1.0798203,1.4,Validation,carbon
21587,4.950530531,1.38E-05,2.4752722,2.6,Validation,carbon
21588,15.88494189,0.389114219,7.747914,9.3,Validation,carbon
21589,4.389132427,0.267678334,2.3284054,2.48,Validation,carbon
21590,1.364236096,0.182333847,0.773285,0.36,Validation,carbon
21591,1.364236096,0.182333847,0.773285,0.36,Validation,carbon
21592,3.051321048,0.153901119,1.44871,0.9426095,Validation,carbon
21593,2.223707827,0.212447731,1.2180778,1.26,Validation,carbon
21594,7.25400688,0.20372389,3.7288654,3.73,Validation,carbon
21595,10.69211727,0.03750462,5.364811,5.493411,Validation,carbon
21596,1.782288914,0.177588219,0.97993857,1.2,Validation,carbon
21597,3.786353811,0.097812637,1.8442706,2,Validation,carbon
21598,5.31825507,0.080740806,2.699498,2.5,Validation,carbon
21599,1.632552325,0.202343763,0.91744804,1.2113942,Validation,carbon
21600,5.851115962,0.291971901,3.071544,3.338,Validation,carbon
21601,1.364236096,0.182333847,0.773285,0.3391615,Validation,carbon
21602,2.164023355,0.166785761,1.1654046,1.2741843,Validation,carbon
21603,3.869521356,0.218927645,2.0442245,2.1,Validation,carbon
21604,3.205089224,0.212283003,1.7086861,1.8,Validation,carbon
21605,10.22262654,0.003980779,5.1133037,6.5,Validation,carbon
21606,6.304788883,0.162298386,3.2335436,3.9,Validation,carbon
21607,19.03777833,0.575486608,9.231146,9.1,Validation,carbon
21608,1.364236096,0.182333847,0.773285,0.46,Validation,carbon
21609,5.465369349,0.211195821,2.8382826,2.8806458,Validation,carbon
21610,3.499247518,0.064716133,1.7819818,2,Validation,carbon
21611,2.593534981,0.189421143,1.3914781,1.692,Validation,carbon
21612,2.192159107,0.252757618,1.2224584,1.6566113,Validation,carbon
21613,4.117711254,0.281528286,2.1996198,2.3303084,Validation,carbon
21614,1.364236096,0.182333847,0.773285,0.7038477,Validation,carbon
21615,5.821650063,0.150948967,2.9862995,3.3,Validation,carbon
21616,14.59244246,0.349553061,7.1214447,8.5,Validation,carbon
21617,20.35449092,0.700813936,9.8268385,11.4,Validation,carbon
21618,4.791830006,0.039875451,2.3759773,2.5,Validation,carbon
21619,1.842996996,0.208701927,1.0258495,1.143657,Validation,carbon
21620,4.890492314,0.087501175,2.4889967,2.4,Validation,carbon
21621,11.14599239,0.086530799,5.529731,5.8,Validation,carbon
21622,24.25532476,0.706435602,11.774445,12.4,Validation,carbon
21623,4.422059338,0.249582012,2.3358207,2,Validation,carbon
21624,1.555072523,0.186970496,0.8710215,1.1,Validation,carbon
21625,2.765656594,0.177287455,1.471472,1.7,Validation,carbon
21626,4.884007547,0.267621901,2.5758147,2.64,Validation,carbon
21627,7.912597506,0.18674484,4.049671,4.67,Validation,carbon
21628,3.74523539,0.181505733,1.9633706,2.1901028,Validation,carbon
21629,3.177948496,0.158887365,1.6684179,1.62,Validation,carbon
21630,17.23894322,0.307426576,8.465758,8.4,Validation,carbon
21631,5.199609475,0.214725213,2.4924421,2.8,Validation,carbon
21632,1.364236096,0.182333847,0.773285,0.2812155,Validation,carbon
21633,4.450324325,0.244793625,2.347559,1.9,Validation,carbon
21634,7.33872833,0.249770739,3.7942495,4.5,Validation,carbon
21635,8.137301758,0.14150016,4.139401,4.759608,Validation,carbon
21636,5.633991806,0.286717804,2.9603548,3.695,Validation,carbon
21637,19.80037595,0.421040542,9.689668,12.9,Validation,carbon
21638,11.50083849,0.051052304,5.724893,6.4985332,Validation,carbon
21639,8.57115322,0.125550691,4.348352,4.5,Validation,carbon
21640,3.689307922,0.19643212,1.94287,1.9,Validation,carbon
21641,4.403093586,0.052084198,2.227589,2.9,Validation,carbon
21642,5.451669399,0.095997627,2.7738335,3.284555,Validation,carbon
21643,2.576074651,0.227567622,1.4018211,0.97,Validation,carbon
21644,5.903051997,0.439378882,2.7318366,3.2,Validation,carbon
21645,8.882457384,0.075232855,4.478845,4.89,Validation,carbon
21646,7.250156142,0.182606481,3.7163813,3.9,Validation,carbon
21647,1.373965614,0.189600355,0.781783,0.9,Validation,carbon
21648,4.204687979,0.20060644,2.2026472,2.3,Validation,carbon
21649,1.364236096,0.182333847,0.773285,0.4397287,Validation,carbon
21650,3.270077928,0.248014228,1.7590461,1.9559369,Validation,carbon
21651,1.380313147,0.189432393,0.7848728,0.6,Validation,carbon
21652,16.41385161,0.426454418,7.9936986,8.6,Validation,carbon
21653,4.499032082,0.223606525,2.3613193,2.61,Validation,carbon
21654,15.26964142,0.342672842,7.4634843,9.480306,Validation,carbon
21655,1.364236096,0.182333847,0.773285,0.67,Validation,carbon
21656,1.364236096,0.182333847,0.773285,0.67,Validation,carbon
21657,6.87834056,0.287654084,3.5829973,4.2,Validation,carbon
21658,1.364236096,0.182333847,0.773285,0.17,Validation,carbon
21659,1.567358754,0.193132736,0.88024575,1.2545772,Validation,carbon
21660,1.768223076,0.243466587,1.0058448,1.3,Validation,carbon
21661,4.461501835,0.278772594,2.3701372,2.54,Validation,carbon
21662,6.060950755,0.130728246,3.0958395,3.325,Validation,carbon
21663,7.824710643,0.108667576,3.966689,3.71,Validation,carbon
21664,3.567581979,0.228459987,1.898021,1.85,Validation,carbon
21665,1.578026846,0.246648714,0.9123378,1.3,Validation,carbon
21666,2.458427558,0.305281034,1.3818543,1.5,Validation,carbon
21667,5.973395493,0.025723312,2.9995594,3.5,Validation,carbon
21668,5.959531038,0.265238077,3.1123846,3.2,Validation,carbon
21669,9.260591865,0.10172236,4.681157,5.2,Validation,carbon
21670,1.832311996,0.14114391,0.98672795,0.9,Validation,carbon
21671,1.446674069,0.211562316,0.8291182,0.8,Validation,carbon
21672,4.572762323,0.21327846,2.3930204,2.69,Validation,carbon
21673,4.254332967,0.260893874,2.2576134,2.59,Validation,carbon
21674,4.691467906,0.292237138,2.4918525,2.78,Validation,carbon
21675,9.90787745,0.076923843,4.9924006,5.4900475,Validation,carbon
21676,11.58657106,0.043803536,5.771384,6.85,Validation,carbon
21677,1.364236096,0.182333847,0.773285,0.11,Validation,carbon
21678,1.364236096,0.182333847,0.773285,0.11,Validation,carbon
21679,3.9877153,0.196845953,2.0922806,2.25,Validation,carbon
21680,17.29852085,0.402053641,8.448234,9.8,Validation,carbon
21681,4.996831093,0.273517933,2.6351745,2.2,Validation,carbon
21682,1.364236096,0.182333847,0.773285,0.6933072,Validation,carbon
21683,5.211131198,0.14671077,2.678921,2.3759937,Validation,carbon
21684,4.812868941,0.27444185,2.5436554,2.9,Validation,carbon
21685,2.947579356,0.229707269,1.5886433,1.967,Validation,carbon
21686,3.120297561,0.207604041,1.6639508,1.6,Validation,carbon
21687,14.66024282,0.165090348,7.247576,8.081072,Validation,carbon
21688,1.393452013,0.199129975,0.796291,0.89,Validation,carbon
21689,3.991673182,0.214967202,1.888353,2.3,Validation,carbon
21690,5.708598325,0.297167113,3.0028827,3.309,Validation,carbon
21691,4.653821232,0.306562184,2.4801917,2.7,Validation,carbon
21692,2.611338311,0.231606549,1.4214724,1.3150016,Validation,carbon
21693,1.77732723,0.217324087,0.99732566,0.8,Validation,carbon
21694,4.785970025,0.25339622,2.5196831,2.56,Validation,carbon
21695,4.586470312,0.303956801,2.4452136,2.63,Validation,carbon
21696,6.354755978,0.242939849,3.298848,3.5,Validation,carbon
21697,1.375972791,0.186856823,0.7814148,0.6,Validation,carbon
21698,4.534780463,0.300854722,2.4178176,2.67,Validation,carbon
21699,3.043574153,0.20244235,1.6230083,2.0771313,Validation,carbon
21700,3.640612143,0.228093368,1.9343528,2.076,Validation,carbon
21701,3.630908706,0.180573485,1.9057411,2,Validation,carbon
21702,2.138188996,0.222659907,1.1804245,1.26,Validation,carbon
21703,2.243237286,0.203919143,1.2235782,1.28,Validation,carbon
21704,4.452960752,0.27857516,2.365768,2.66,Validation,carbon
21705,8.586582646,0.015629277,4.2854767,4.75,Validation,carbon
21706,8.448431898,0.135605883,4.292019,4.602,Validation,carbon
21707,5.389264903,0.267972627,2.8286188,2.235,Validation,carbon
21708,1.364236096,0.182333847,0.773285,0.3989691,Validation,carbon
21709,8.010481865,0.022348373,4.016415,4.6,Validation,carbon
21710,1.600218889,0.198205236,0.89921206,1.6,Validation,carbon
21711,5.344702006,0.224480867,2.7845914,3.0600412,Validation,carbon
21712,4.529606577,0.265629057,2.3976178,2.53,Validation,carbon
21713,5.95648151,0.131585068,3.0440333,2.7,Validation,carbon
21714,4.344365925,0.283161789,2.3137639,1.96,Validation,carbon
21715,8.932776287,0.129212544,4.5309944,5.9,Validation,carbon
21716,16.28593391,0.350321235,7.9678063,9.5,Validation,carbon
21717,1.389841623,0.200238757,0.7950402,0.9,Validation,carbon
21718,1.522242001,0.20757229,0.86490715,1.23,Validation,carbon
21719,4.693263021,0.297244105,2.4952536,2.66,Validation,carbon
21720,4.758169154,0.280331155,2.5192502,2.8,Validation,carbon
21721,5.014268932,0.241830292,2.6280496,2.5,Validation,carbon
21722,3.116223623,0.060108234,1.5280577,2.2,Validation,carbon
21723,1.963039565,0.210140777,1.0865902,2.1,Validation,carbon
21724,22.58806206,0.806682357,10.89069,10.2,Validation,carbon
21725,4.863626763,0.205440715,2.5345337,2.258,Validation,carbon
21726,3.000724968,0.180749956,1.5907375,1.9,Validation,carbon
21727,2.357292029,0.28946009,1.323376,1.48,Validation,carbon
21728,4.027942793,0.224076136,2.1260095,2.6982045,Validation,carbon
21729,4.305754475,0.292108245,2.2989314,3.2771056,Validation,carbon
21730,19.93404585,0.611955699,9.661045,11.5,Validation,carbon
21731,1.527387894,0.201288544,0.8643382,0.95,Validation,carbon
21732,3.641458874,0.265444393,1.9534516,1.81,Validation,carbon
21733,3.557687746,0.1458032,1.7059423,2.1,Validation,carbon
21734,60.36299573,3.02836286,28.667316,27.1,Validation,carbon
21735,2.908861551,0.19975051,1.554306,1.6,Validation,carbon
21736,2.042579746,0.179092073,1.1108359,0.98,Validation,carbon
21737,5.821402255,0.243216809,3.0323095,3.2,Validation,carbon
21738,6.692331132,0.173744861,3.433038,4.0862203,Validation,carbon
21739,3.713121509,0.175064469,1.944093,2.7565594,Validation,carbon
21740,12.76207829,0.045498853,6.3582897,6.89,Validation,carbon
21741,4.468508158,0.270661917,2.369585,2.5,Validation,carbon
21742,1.364236096,0.182333847,0.773285,0.77,Validation,carbon
21743,1.418712051,0.204553453,0.81163275,0.8833366,Validation,carbon
21744,3.842132038,0.169241482,2.0056868,1.9,Validation,carbon
21745,2.426063883,0.170676601,1.2983702,1.535,Validation,carbon
21746,20.05405638,0.446777556,9.803639,10.1495695,Validation,carbon
21747,6.30385807,0.252187939,3.278023,3.7,Validation,carbon
21748,1.532941379,0.152806006,0.8428737,0.9,Validation,carbon
21749,7.44971112,0.210691655,3.8302014,6.0039926,Validation,carbon
21750,3.85084884,0.222776247,2.0368125,2.2,Validation,carbon
21751,12.70979475,0.270868053,6.2194633,7.5,Validation,carbon
21752,7.539436847,0.124061078,3.831749,4.4,Validation,carbon
21753,1.364236096,0.182333847,0.773285,0.31,Validation,carbon
21754,4.088844177,0.046587589,2.067716,2.2,Validation,carbon
21755,4.353218422,0.312557831,2.3328881,2.2095156,Validation,carbon
21756,4.801590726,0.319625094,2.560608,2.88,Validation,carbon
21757,1.364236096,0.182333847,0.773285,0.96,Validation,carbon
21758,8.130738309,0.171169231,4.150954,4.8,Validation,carbon
21759,2.768144022,0.259343256,1.5137436,1.7,Validation,carbon
21760,57.91986108,2.869552857,27.525154,25,Validation,carbon
21761,4.281174801,0.250173905,2.2656744,2.5,Validation,carbon
21762,10.41023311,0.03631744,5.186958,6.4,Validation,carbon
21763,9.443752116,0.086494618,4.7651234,4.69,Validation,carbon
21764,5.34082456,0.284924551,2.8128746,3.3,Validation,carbon
21765,2.863087368,0.274438667,1.568763,1.9168528,Validation,carbon
21766,6.8641171,0.242025421,3.5530713,3.889,Validation,carbon
21767,8.469979668,0.112857437,4.2914186,4.8,Validation,carbon
21768,6.172742366,0.199529172,3.1861358,3.3,Validation,carbon
21769,13.38254962,0.076619479,6.652965,5.5,Validation,carbon
21770,3.439846403,0.117913598,1.77888,2.2,Validation,carbon
21771,5.300307227,0.152601766,2.7264545,2.9,Validation,carbon
21772,4.840727407,0.281828802,2.561278,2.7,Validation,carbon
21773,2.040468884,0.167280244,1.1038746,1.4130143,Validation,carbon
21774,18.29796716,0.497935501,8.900016,9.608857,Validation,carbon
21775,3.513974651,0.274242894,1.8941088,2.6,Validation,carbon
21776,4.945877641,0.235621364,2.5907495,2.54,Validation,carbon
21777,2.87246053,0.23522289,1.5538417,1.4,Validation,carbon
21778,1.677426772,0.154661579,0.9160442,1.2,Validation,carbon
21779,25.58731867,1.564911143,12.011204,11.1,Validation,carbon
21780,4.043509682,0.07906266,1.9822235,2.2,Validation,carbon
21781,1.364236096,0.182333847,0.773285,0.7570083,Validation,carbon
21782,2.64724479,0.139378688,1.3933117,1.52,Validation,carbon
21783,1.644178349,0.211528581,0.92785347,1.1724149,Validation,carbon
21784,1.788967063,0.243762324,1.0163647,1.3,Validation,carbon
21785,5.924453231,0.203261348,2.860596,4,Validation,carbon
21786,1.364236096,0.182333847,0.773285,0.4955567,Validation,carbon
21787,4.037754937,0.285899715,2.1618273,2.4,Validation,carbon
21788,3.328761292,0.239182519,1.7839719,2.1319706,Validation,carbon
21789,6.063125407,0.163850988,3.1134882,3.5,Validation,carbon
21790,6.259336575,0.17363538,3.216486,3.2798276,Validation,carbon
21791,3.05414522,0.073616388,1.4902644,2.7,Validation,carbon
21792,5.793306917,0.263884455,3.0285957,3.5,Validation,carbon
21793,1.451718556,0.215450299,0.8335844,0.92,Validation,carbon
21794,1.364236096,0.182333847,0.773285,0.6631928,Validation,carbon
21795,3.387690173,0.060024394,1.7238573,2.2196195,Validation,carbon
21796,2.04979462,0.241692597,1.1457436,1.6,Validation,carbon
21797,7.221768605,0.235452426,3.7286105,4.6,Validation,carbon
21798,4.192757504,0.244821651,2.2187896,2.24,Validation,carbon
21799,1.364236096,0.182333847,0.773285,0.48,Validation,carbon
21800,4.691420386,0.056307961,2.3738642,3.391467,Validation,carbon
21801,4.038158716,0.228851496,2.133505,2.256,Validation,carbon
21802,1.364236096,0.182333847,0.773285,0.1942878,Validation,carbon
21803,6.399331359,0.196812841,3.298072,2.79,Validation,carbon
21804,5.765485914,0.282938806,3.0242124,3.681,Validation,carbon
21805,1.985107997,0.19315829,1.0891331,1.38,Validation,carbon
21806,1.364236096,0.182333847,0.773285,0.69,Validation,carbon
21807,3.102353317,0.226974744,1.664664,1.6865753,Validation,carbon
21808,3.891075007,0.302940496,2.0970078,1.7,Validation,carbon
21809,2.746244314,0.226487276,1.4863658,1.3,Validation,carbon
21810,4.94964504,0.321846011,2.6357455,2.74,Validation,carbon
21811,9.273070103,0.077374691,4.6752224,4.7,Validation,carbon
21812,4.351764631,0.158148813,2.2549567,2.6,Validation,carbon
21813,2.448169151,0.190215191,1.3191922,1.5,Validation,carbon
21814,1.364236096,0.182333847,0.773285,0.6215904,Validation,carbon
21815,2.491835951,0.215474488,1.3536552,1.57,Validation,carbon
21816,38.74820136,1.660417549,18.543892,19,Validation,carbon
21817,16.48257031,0.25102391,8.115773,9.05,Validation,carbon
21818,5.858550381,0.207393002,2.8255787,2.9,Validation,carbon
21819,11.2157862,0.044476733,5.5856547,6.002324,Validation,carbon
21820,7.050403436,0.256322543,3.653363,4.5,Validation,carbon
21821,5.467426013,0.153416823,2.6570046,2.5610256,Validation,carbon
21822,4.595207901,0.261712818,2.4284604,2.7,Validation,carbon
21823,5.809070151,0.122212846,2.9656415,3,Validation,carbon
21824,1.468374404,0.212888089,0.84063125,1.02664,Validation,carbon
21825,8.799580549,0.13283727,4.3333716,4.3,Validation,carbon
21826,4.025361594,0.203385297,2.1143734,2.0884924,Validation,carbon
21827,12.62939862,0.083068165,6.273165,6.5274596,Validation,carbon
21828,6.614775104,0.298039037,3.456407,3.85,Validation,carbon
21829,2.551559469,0.078710297,1.3151349,1.9638399,Validation,carbon
21830,9.329071585,0.098523554,4.7137976,5.1,Validation,carbon
21831,3.301856667,0.187992186,1.7449244,1.873,Validation,carbon
21832,14.57576206,0.199514658,7.1881237,7.9,Validation,carbon
21833,2.336850923,0.106183488,1.2215172,1.9,Validation,carbon
21834,26.94995408,1.102435164,12.923759,18,Validation,carbon
21835,27.14289949,1.433444002,12.854728,15.7,Validation,carbon
21836,7.577056661,0.232115015,3.9045858,4.9,Validation,carbon
21837,2.330680649,0.143253286,1.236967,1.6,Validation,carbon
21838,7.497500721,0.169942554,3.8337216,4.7,Validation,carbon
21839,15.65294759,0.228023694,7.712462,8.3,Validation,carbon
21840,1.371477525,0.187952121,0.7797148,0.831267,Validation,carbon
21841,1.364236096,0.182333847,0.773285,0.51,Validation,carbon
21842,1.364236096,0.182333847,0.773285,0.51,Validation,carbon
21843,4.882172445,0.227885863,2.5550292,2.58,Validation,carbon
21844,2.494231873,0.239539213,1.3668855,1.64,Validation,carbon
21845,1.364236096,0.182333847,0.773285,0.92,Validation,carbon
21846,1.701204504,0.10538653,0.9032955,0.93,Validation,carbon
21847,2.389490913,0.201973607,1.2957323,1.46,Validation,carbon
21848,5.029822134,0.292563177,2.6611927,3.2,Validation,carbon
21849,1.37870957,0.189060077,0.7838848,1.5,Validation,carbon
21850,4.044111658,0.189879011,2.1169953,2.189,Validation,carbon
21851,4.407087177,0.008425564,2.1993308,2.3,Validation,carbon
21852,3.213430864,0.242741602,1.7280862,1.8,Validation,carbon
